geolocation_zip_code_prefix,geolocation_lat,geolocation_lng
5201,-23.405748496249085,-46.74144558280015
5202,-23.402390029141902,-46.74746654716846
5203,-23.407830000000004,-46.74640626810553
5204,-23.40739053524441,-46.75561810302191
5205,-23.409669929192624,-46.7643433148768
5206,-23.404694473885325,-46.7628010299911
5207,-23.39851248542905,-46.75296145268046
5208,-23.41316422370017,-46.754633459065005
5209,-23.41267059075826,-46.74921407245466
5210,-23.41797472856193,-46.75246250575626
5211,-23.409598353453752,-46.759466779416044
5212,-23.41540337968148,-46.74731033073395
5215,-23.391854315635932,-46.73480015299605
5220,-23.40181885869935,-46.72426314651686
5223,-23.409485863725543,-46.73972497779732
5224,-23.41306019132984,-46.74366315120095
5240,-23.43007833527612,-46.76367547085809
5263,-23.525194843586434,-46.58140418964288
5264,-23.445669244137875,-46.7851093809634
5265,-23.451538572526204,-46.790571544059105
5266,-23.44658684984708,-46.79973117346643
5267,-23.440714973628047,-46.79241879919499
5268,-23.436174122396,-46.78957768581569
5269,-23.4334199074384,-46.78940004775133
5270,-23.55198599447188,-46.638477170919
5271,-23.42900540716427,-46.79412511389032
5272,-23.443150138496165,-46.80040484933861
5273,-23.43864076898504,-46.80616658160571
5274,-23.439025274780704,-46.80116359780031
5275,-23.427053495189206,-46.80583637257089
5276,-23.487530951877268,-46.42231712713548
5279,-23.542798499999996,-46.577862
5280,-23.436537700386648,-46.77251091243872
5281,-23.43262474619159,-46.778089766694926
5282,-23.438306598389985,-46.77939360935426
5283,-23.43399823234727,-46.775059725432406
5301,-23.53387461226844,-46.72186149112752
5302,-23.53085072690282,-46.7265216068441
5303,-23.527924479340868,-46.730473641294765
5304,-23.524314474609003,-46.73512448418828
5305,-23.53179960312184,-46.72884820677102
5307,-23.52229703163291,-46.7434317336257
5308,-23.52518536721665,-46.74078264735431
5310,-23.54333638911653,-46.73492199042071
5311,-23.52865571301003,-46.74063816847478
5312,-23.52870815044137,-46.7358557592187
5313,-23.53002497002137,-46.73503192284607
5314,-23.53007357648815,-46.736540859686166
5315,-23.53373316675405,-46.731321848462095
5316,-23.534948702752576,-46.73391596448145
5317,-23.540834037889276,-46.73318418949327
5318,-23.53585992841907,-46.72887583443941
5319,-23.538147684704846,-46.72715283964742
5321,-23.536893079115835,-46.74595109590847
5322,-23.538806578479704,-46.75183282573579
5323,-23.54578198972822,-46.7517556470945
5324,-23.542546966414697,-46.75665611004675
5325,-23.539279285042397,-46.75843008909915
5326,-23.543463824037723,-46.75768967146108
5327,-23.545639110739238,-46.7573629875065
5328,-23.545359780324866,-46.7564163887125
5329,-23.540699389116536,-46.74440512003007
5330,-23.543166724262765,-46.74831938573563
5331,-23.54471189037161,-46.74889321204342
5332,-23.546191012767615,-46.747817470858095
5333,-23.544563760817045,-46.744130810231376
5334,-23.547968623088487,-46.74674824444575
5335,-23.546969822090155,-46.753610358733866
5336,-23.545104762839728,-46.753558753161016
5337,-23.552230091176618,-46.74940580010383
5338,-23.552815107132552,-46.75007760241502
5339,-23.554642578409013,-46.75639287233822
5340,-23.553929808211688,-46.7559010582838
5343,-23.554169413266777,-46.750069825768946
5344,-23.5534498842691,-46.74577458145309
5345,-23.550242238415358,-46.74492069677997
5346,-23.556643397714872,-46.74501831862769
5347,-23.552298732731195,-46.73898133510208
5348,-23.54656325063351,-46.738736233834004
5350,-23.570691263211867,-46.76349987158115
5351,-23.558637592850065,-46.75544190660168
5352,-23.555998947833032,-46.75834875895891
5353,-23.5606005,-46.75110547557136
5356,-23.563311432245065,-46.75287540445208
5358,-23.57162566763806,-46.750286063838054
5359,-23.57050392062437,-46.744828009435054
5360,-23.565199662228043,-46.743492389075
5361,-23.567014791563267,-46.7484878134918
5362,-23.572579934145338,-46.74082022488314
5363,-23.57318784846209,-46.74706830751919
5364,-23.57056360827582,-46.752094142102834
5365,-23.576215461991918,-46.74741113745742
5366,-23.57650331626808,-46.756800269432716
5367,-23.57293434026779,-46.75509704946049
5368,-23.578603195108116,-46.75211610714565
5369,-23.57055394976627,-46.744693648075454
5371,-23.58359493949449,-46.7541822105142
5372,-23.582343384399003,-46.76317937607479
5373,-23.583853529834393,-46.757785651956254
5374,-23.57850512017429,-46.7599982381269
5376,-23.580714211350916,-46.766878491156696
5379,-23.56587288526164,-46.75331213187032
5381,-23.57192828323906,-46.762112634889476
5382,-23.57477701901435,-46.76280052192855
5386,-23.56510325846277,-46.759476105221
5387,-23.565841361595844,-46.76487570168311
5388,-23.56922556713845,-46.76333196725141
5396,-23.572982504025042,-46.76951325152921
5397,-23.579291449940797,-46.77583222883607
5398,-23.574339429366937,-46.77759147580855
5399,-23.575144221111998,-46.77971035194519
5400,-23.55697378795659,-46.676036393704166
5401,-23.562667602285124,-46.6753428970224
5402,-23.562583397714867,-46.67532815404807
5403,-23.55692771453924,-46.668811414717716
5404,-23.563470525535223,-46.683126487232386
5405,-23.55925330496024,-46.68029661309511
5406,-23.560865387313193,-46.68303686414389
5407,-23.56091199537032,-46.687079402094646
5408,-23.55715386215891,-46.68071234454016
5409,-23.556990551762937,-46.67539729190952
5410,-23.554942102977616,-46.67666835913791
5411,-23.558782840412015,-46.677437256997024
5412,-23.558172999163272,-46.67926044295694
5413,-23.56055818193488,-46.67933343594559
5414,-23.562086259781303,-46.6811179836257
5415,-23.56293266319466,-46.683941558283806
5416,-23.56191348362571,-46.687373973224005
5417,-23.561381503750912,-46.69004974548447
5418,-23.564200159587987,-46.68979979364074
5419,-23.562321535115643,-46.69239999999997
5420,-23.564378239974772,-46.69100536250361
5421,-23.56603738550985,-46.691814064256405
5422,-23.566999190951577,-46.6864829686364
5423,-23.57047052928613,-46.69298197446477
5424,-23.568696895781635,-46.69752830786545
5425,-23.567412551762946,-46.69957998542904
5426,-23.564642605603343,-46.694662234116166
5427,-23.563376360811343,-46.69648174083906
5428,-23.56343016180968,-46.698010401754246
5429,-23.56181186955392,-46.69917055438867
5432,-23.557702463500508,-46.68999416090086
5433,-23.553710999999996,-46.69092526464305
5434,-23.55563325950717,-46.691036539269454
5435,-23.552157363033054,-46.6902280999192
5436,-23.5546760954758,-46.68558508979163
5437,-23.544238839886454,-46.69386227699232
5438,-23.54721208935895,-46.689596743955285
5439,-23.549600242022034,-46.68943299861501
5440,-23.54782830030584,-46.6911710836748
5441,-23.54497777269314,-46.695112066108805
5442,-23.544205155981302,-46.69716415652955
5443,-23.553172896748254,-46.69546610850581
5444,-23.55760888523572,-46.697073039832034
5445,-23.551937653903824,-46.698258263806345
5446,-23.55171480779333,-46.70050103836188
5447,-23.54878541243006,-46.69967902192854
5448,-23.54595089425242,-46.701011231202
5449,-23.54565975076461,-46.7049866076808
5450,-23.548318507487487,-46.706670186161936
5451,-23.54283449431584,-46.70225464071785
5452,-23.54333710130417,-46.708067797939904
5453,-23.542479401452198,-46.70830643060903
5454,-23.5407695468693,-46.70986564377627
5455,-23.540927264917187,-46.71192676803339
5458,-23.54145387925119,-46.7167608622464
5459,-23.556129564112187,-46.70372561082056
5460,-23.550361291159245,-46.71153412908677
5461,-23.54829222453689,-46.71519912906109
5462,-23.558662016374285,-46.704564741531556
5463,-23.55590188703907,-46.70972386525474
5464,-23.550262507213354,-46.71444119248919
5465,-23.554129276064398,-46.715155726210334
5466,-23.551029262277137,-46.71888157763623
5467,-23.54414929994788,-46.71585466195391
5468,-23.53925405551384,-46.715735184219454
5469,-23.541668328102894,-46.72015368069414
5470,-23.54101321171864,-46.72409170956191
5471,-23.53967684678865,-46.72556237191984
5472,-23.549589,-46.718019
5477,-23.55203524220768,-46.722061247013706
5501,-23.57102215986211,-46.70533270710953
5502,-23.570216724625467,-46.70638886343706
5503,-23.57042328534976,-46.70952819732823
5505,-23.56544284041201,-46.70876521402999
5506,-23.562416210658427,-46.70843314126613
5507,-23.566927951878924,-46.71003896008499
5508,-23.56183531095864,-46.72834345745429
5509,-23.570783470858096,-46.711604101260235
5510,-23.572846610972398,-46.70914907806276
5511,-23.577178694414037,-46.70877864102247
5512,-23.583317464741256,-46.71520157008479
5513,-23.582014620318546,-46.71276966858577
5514,-23.58000589814756,-46.713025534422016
5515,-23.580176710514202,-46.71425752770128
5516,-23.58221312531019,-46.718032086040736
5517,-23.584462930896144,-46.722579642247055
5518,-23.586263916180968,-46.7271138455479
5519,-23.58900248320734,-46.73123390175424
5520,-23.597425144119484,-46.74038275955635
5521,-23.598482186332568,-46.74092051655277
5522,-23.59234895809204,-46.73650477477062
5523,-23.593855431917547,-46.740219448057516
5524,-23.596805873742355,-46.74269277359676
5525,-23.60193077055499,-46.75040831009501
5526,-23.601888319320196,-46.74702113336026
5527,-23.598768291536988,-46.752280407438406
5528,-23.59467838703906,-46.75714662059265
5529,-23.593620614490145,-46.751742114634375
5530,-23.576807499026373,-46.716000068768
5531,-23.579526206215025,-46.72308383152521
5532,-23.578369967943907,-46.72372230981303
5533,-23.581390902042703,-46.72370981389584
5534,-23.601756721711617,-46.748095014570936
5535,-23.58344732500435,-46.731394990564944
5536,-23.58878407878894,-46.738588423875
5537,-23.58668452220267,-46.735000388636244
5538,-23.58850449640871,-46.73786979587248
5539,-23.57571639855159,-46.72835266042471
5540,-23.576340592850062,-46.72575042477932
5541,-23.588217141410347,-46.74239664385053
5542,-23.58786119266992,-46.749037803603116
5543,-23.587731419095164,-46.753827125265055
5544,-23.5941962529863,-46.765656838190324
5545,-23.586836228143568,-46.76688013004204
5546,-23.587137864143898,-46.77096248244273
5547,-23.593296048848742,-46.77108499056492
5549,-23.596924850683795,-46.76614676859597
5550,-23.579927519822416,-46.780803891194005
5551,-23.589239253192602,-46.761497473510396
5560,-23.58772800611129,-46.780237728836056
5563,-23.600701016374288,-46.785178317444725
5564,-23.589985452680462,-46.77162414751285
5565,-23.596601874711922,-46.78936516293649
5566,-23.592947857060445,-46.791085054677126
5567,-23.59368382944774,-46.78679342998731
5568,-23.59014791395926,-46.785774887039054
5569,-23.600670506520878,-46.793224236193645
5570,-23.603268055078367,-46.79299038558197
5571,-23.597197463736613,-46.79756643254191
5572,-23.597003930907594,-46.7952472319666
5573,-23.585263747250234,-46.74059246298307
5574,-23.58671158139713,-46.80257714293955
5576,-23.587340805153268,-46.79203581141435
5577,-23.58512562276068,-46.77799049999999
5578,-23.57610555648046,-46.71302688607244
5579,-23.571514000772524,-46.71314008431728
5580,-23.5728869819666,-46.71767682536348
5581,-23.573015641987272,-46.72423921619836
5582,-23.57408407226286,-46.730217722517196
5583,-23.58312540997086,-46.79062496934321
5584,-23.58066432361936,-46.79100203274857
5585,-23.571321407294164,-46.725224629422414
5586,-23.570650053422042,-46.72871946544808
5587,-23.572444337497824,-46.73309060505508
5588,-23.57579152039933,-46.74085825118136
5589,-23.57603481558707,-46.73808765862136
5590,-23.575529332147532,-46.7327920620167
5591,-23.57844283187236,-46.73226399888914
5592,-23.579534982946402,-46.73644455064144
5593,-23.58148080391252,-46.73634233146742
5594,-23.582582396102246,-46.73950588474525
5595,-23.581963400606217,-46.74247077158786
5596,-23.580980182901506,-46.746658309192654
5601,-23.58292853353065,-46.69986106549715
5602,-23.57695362031853,-46.70471236317727
5603,-23.584366846680005,-46.70129950025655
5604,-23.58715716847478,-46.69943944823706
5605,-23.58984034789951,-46.70408756225106
5606,-23.580136739556888,-46.705851370902906
5608,-23.58286399056494,-46.70699769830917
5609,-23.58047535304938,-46.70900761510188
5610,-23.584832601996656,-46.71047107507647
5611,-23.585546904841717,-46.712576728980295
5612,-23.59138822675859,-46.70870478095807
5613,-23.5897008373536,-46.71366797196957
5614,-23.59469011955612,-46.71100820927344
5615,-23.58716301471518,-46.71700714604354
5616,-23.588778771856425,-46.7193565494788
5617,-23.59130323535694,-46.7202509372728
5618,-23.58997479620182,-46.7238383798257
5619,-23.59071191051632,-46.72723253122762
5620,-23.593868612268448,-46.7234325
5621,-23.597607349487824,-46.72307939837617
5622,-23.59874616180969,-46.72456555088322
5623,-23.600186040454638,-46.72662414210282
5624,-23.59632806411219,-46.72821396211552
5625,-23.596642022031364,-46.730701084615305
5626,-23.594331101304174,-46.73373634707711
5627,-23.59488607354725,-46.73279043651211
5628,-23.599912967315262,-46.73096677553522
5629,-23.60349337871486,-46.72941573980033
5630,-23.611277368024705,-46.73720047921481
5632,-23.59955457951985,-46.73574335789715
5633,-23.600021210964584,-46.739053535813
5634,-23.60419945989382,-46.73933198987245
5635,-23.602813454483805,-46.735875170206015
5638,-23.60625118679665,-46.74313493519531
5639,-23.60949202553521,-46.741547206298094
5640,-23.614333413670806,-46.74086838403668
5641,-23.61805733250617,-46.73709603497028
5642,-23.62122930336426,-46.735736280598985
5650,-23.618081432771607,-46.70148427772086
5651,-23.605730354350776,-46.725257159757305
5652,-23.597653971824712,-46.71710905331693
5653,-23.603224651682133,-46.71700687691151
5654,-23.605892947270437,-46.716377349660796
5655,-23.608537837901864,-46.71659724686946
5656,-23.611731590614028,-46.71986062614689
5657,-23.620503939768618,-46.71689793848533
5658,-23.60344231779098,-46.72237317816965
5659,-23.60799251157901,-46.723902883432366
5660,-23.614680162826005,-46.72637263703905
5661,-23.609009834846283,-46.72722785256653
5662,-23.612695134889474,-46.72333450299886
5663,-23.61507389920662,-46.725774587096076
5664,-23.617121667064186,-46.72332269802595
5665,-23.619138492340102,-46.72721547768599
5670,-23.58613746571088,-46.6966755940908
5671,-23.588728376074783,-46.69492449194991
5672,-23.590958029141905,-46.69620871510184
5673,-23.590762225124177,-46.701847388698184
5674,-23.592209029784257,-46.69901887275657
5675,-23.594780075873253,-46.70118448229851
5676,-23.595868197588967,-46.697996695597
5678,-23.598212029964294,-46.70532995796058
5679,-23.602387768946077,-46.70208527448925
5683,-23.60596986150384,-46.70831053566278
5684,-23.60757107576895,-46.70586561532686
5685,-23.606986190951588,-46.70567780474925
5686,-23.609996917436916,-46.70249968454889
5687,-23.6106447147024,-46.70762627338564
5688,-23.61156027187765,-46.70663253289282
5690,-23.61590255037796,-46.70448757299899
5691,-23.61586270552253,-46.70811509700501
5692,-23.61886859520167,-46.70527530189283
5693,-23.62018183764152,-46.702815809043415
5704,-23.62882679156327,-46.72012969862829
5705,-23.625763186248385,-46.7214808148768
5706,-23.62700452803694,-46.724420880425896
5707,-23.64304842630852,-46.72874207522069
5709,-23.618008094783303,-46.741975015119195
5710,-23.608964661117195,-46.74496632001267
5711,-23.61195654870451,-46.74357120024242
5712,-23.62108136044955,-46.72980389621431
5713,-23.62616473022105,-46.73066577615558
5715,-23.62926942576026,-46.73224313390852
5716,-23.630006587844072,-46.733727982226384
5717,-23.634534719949254,-46.73230351442673
5718,-23.6342068215419,-46.735693437839984
5723,-23.641688220930213,-46.73244674355126
5724,-23.62723481387916,-46.7355814949474
5725,-23.62465115765474,-46.73611422557563
5726,-23.62515744809283,-46.740643050225415
5727,-23.627286,-46.73905080544173
5728,-23.631394463226368,-46.739237617304966
5729,-23.63618671595815,-46.73818797377229
5730,-23.636307709129216,-46.74166081399619
5731,-23.640658161117187,-46.7424494164551
5734,-23.626092843590477,-46.74424266279062
5735,-23.627412785734887,-46.749447314399056
5736,-23.634060040106178,-46.74595157555298
5741,-23.61067755628102,-46.74772148265909
5742,-23.610077765353296,-46.75010937023964
5743,-23.612329896049513,-46.753450072162266
5745,-23.61449603766704,-46.75206216007648
5749,-23.619980018523577,-46.74602610935425
5750,-23.615921158203005,-46.74619691548847
